"state","pollster","size","date","candidate","percentage"
"New Hampshire","Gravis Marketing",505,"8/13/19 9:05","Trump",41
"New Hampshire","Gravis Marketing",505,"8/13/19 9:05","Biden",53
"New Hampshire","Gravis Marketing",505,"8/13/19 9:05","Trump",40
"New Hampshire","Gravis Marketing",505,"8/13/19 9:05","Warren",49
"New Hampshire","Gravis Marketing",505,"8/13/19 9:05","Trump",44
"New Hampshire","Gravis Marketing",505,"8/13/19 9:05","Buttigieg",49
"New Hampshire","Gravis Marketing",505,"8/13/19 9:05","Trump",42
"New Hampshire","Gravis Marketing",505,"8/13/19 9:05","Harris",47
"New Hampshire","Gravis Marketing",505,"8/13/19 9:05","Trump",44
"Utah","Y2 Analytics",144,"8/30/19 15:59","Harris",33
"Utah","Y2 Analytics",144,"8/30/19 15:59","Trump",48
"Utah","Y2 Analytics",144,"8/30/19 15:59","Buttigieg",28
"Utah","Y2 Analytics",144,"8/30/19 15:59","Trump",48
"Utah","Y2 Analytics",140,"8/30/19 15:59","O'Rourke",27
"Utah","Y2 Analytics",140,"8/30/19 15:59","Trump",41
"Utah","Y2 Analytics",144,"8/30/19 15:59","Warren",36
"Utah","Y2 Analytics",144,"8/30/19 15:59","Trump",39
"Utah","Y2 Analytics",143,"8/30/19 15:59","Sanders",44
"Utah","Y2 Analytics",143,"8/30/19 15:59","Trump",38
"Utah","Y2 Analytics",149,"8/30/19 15:59","Biden",35
"Utah","Y2 Analytics",149,"8/30/19 15:59","Trump",36
"Utah","Y2 Analytics",153,"8/30/19 15:59","Booker",43
"Utah","Y2 Analytics",153,"8/30/19 15:59","Trump",31
"","SurveyUSA",5459,"8/8/19 8:34","Biden",50
"","SurveyUSA",5459,"8/8/19 8:34","Trump",42
"","SurveyUSA",5459,"8/8/19 8:34","Harris",45
"","SurveyUSA",5459,"8/8/19 8:34","Trump",44
"","SurveyUSA",5459,"8/8/19 8:34","Buttigieg",42
"","SurveyUSA",5459,"8/8/19 8:34","Trump",44
"","SurveyUSA",5459,"8/8/19 8:34","Warren",46
"","SurveyUSA",5459,"8/8/19 8:34","Trump",44
"","SurveyUSA",5459,"8/8/19 8:34","Sanders",50
"","SurveyUSA",5459,"8/8/19 8:34","Trump",42
"","SurveyUSA",5459,"8/8/19 8:34","Winfrey",46
"","SurveyUSA",5459,"8/8/19 8:34","Trump",43
"","SurveyUSA",5459,"8/8/19 8:34","Obama",51
"","SurveyUSA",5459,"8/8/19 8:34","Trump",43
"California","SurveyUSA",2184,"8/8/19 8:34","Biden",61
"California","SurveyUSA",2184,"8/8/19 8:34","Trump",27
"California","SurveyUSA",2184,"8/8/19 8:34","Harris",59
"California","SurveyUSA",2184,"8/8/19 8:34","Trump",30
"California","SurveyUSA",2184,"8/8/19 8:35","Buttigieg",53
"California","SurveyUSA",2184,"8/8/19 8:35","Trump",30
"California","SurveyUSA",2184,"8/8/19 8:35","Warren",58
"California","SurveyUSA",2184,"8/8/19 8:35","Trump",30
"California","SurveyUSA",2184,"8/8/19 8:35","Sanders",62
"California","SurveyUSA",2184,"8/8/19 8:35","Trump",29
"California","SurveyUSA",2184,"8/8/19 8:35","Winfrey",57
"California","SurveyUSA",2184,"8/8/19 8:35","Trump",28
"California","SurveyUSA",2184,"8/8/19 8:35","Obama",64
"California","SurveyUSA",2184,"8/8/19 8:35","Trump",28
"North Carolina","SurveyUSA",2113,"8/8/19 8:42","Biden",49
"North Carolina","SurveyUSA",2113,"8/8/19 8:42","Trump",41
"North Carolina","SurveyUSA",2113,"8/8/19 8:43","Harris",43
"North Carolina","SurveyUSA",2113,"8/8/19 8:43","Trump",44
"North Carolina","SurveyUSA",2113,"8/8/19 8:43","Buttigieg",41
"North Carolina","SurveyUSA",2113,"8/8/19 8:43","Trump",43
"North Carolina","SurveyUSA",2113,"8/8/19 8:43","Warren",44
"North Carolina","SurveyUSA",2113,"8/8/19 8:43","Trump",43
"North Carolina","SurveyUSA",2113,"8/8/19 8:43","Sanders",47
"North Carolina","SurveyUSA",2113,"8/8/19 8:43","Trump",43
"North Carolina","SurveyUSA",2113,"8/8/19 8:43","Winfrey",45
"North Carolina","SurveyUSA",2113,"8/8/19 8:43","Trump",43
"North Carolina","SurveyUSA",2113,"8/8/19 8:43","Obama",50
"North Carolina","SurveyUSA",2113,"8/8/19 8:43","Trump",43
"Texas","University of Texas at Tyler",1261,"8/6/19 10:45","Biden",41.2
"Texas","University of Texas at Tyler",1261,"8/6/19 10:45","Trump",37.2
"Texas","University of Texas at Tyler",1261,"8/6/19 10:45","Warren",37.4
"Texas","University of Texas at Tyler",1261,"8/6/19 10:45","Trump",38.8
"Texas","University of Texas at Tyler",1261,"8/6/19 10:45","Harris",35.4
"Texas","University of Texas at Tyler",1261,"8/6/19 10:45","Trump",38.5
"Texas","University of Texas at Tyler",1261,"8/6/19 10:45","Sanders",42.2
"Texas","University of Texas at Tyler",1261,"8/6/19 10:45","Trump",37.7
"Texas","University of Texas at Tyler",1261,"8/6/19 10:45","Buttigieg",31.2
"Texas","University of Texas at Tyler",1261,"8/6/19 10:45","Trump",37.5
"Texas","University of Texas at Tyler",1261,"8/6/19 10:46","O'Rourke",43
"Texas","University of Texas at Tyler",1261,"8/6/19 10:46","Trump",37.3
"North Carolina","Harper Polling",500,"8/14/19 8:36","Biden",44
"North Carolina","Harper Polling",500,"8/14/19 8:36","Trump",45
"North Carolina","Harper Polling",500,"8/14/19 8:36","Sanders",44
"North Carolina","Harper Polling",500,"8/14/19 8:36","Trump",46
"North Carolina","Harper Polling",500,"8/14/19 8:36","Harris",41
"North Carolina","Harper Polling",500,"8/14/19 8:36","Trump",47
"North Carolina","Harper Polling",500,"8/14/19 8:36","Warren",43
"North Carolina","Harper Polling",500,"8/14/19 8:36","Trump",46
"Texas","Emerson College",1033,"8/6/19 9:17","Biden",50.8
"Texas","Emerson College",1033,"8/6/19 9:17","Trump",49.2
"Texas","Emerson College",1033,"8/6/19 9:17","Sanders",50.6
"Texas","Emerson College",1033,"8/6/19 9:17","Trump",49.4
"Texas","Emerson College",1033,"8/6/19 9:17","O'Rourke",48.1
"Texas","Emerson College",1033,"8/6/19 9:17","Trump",51.9
"Texas","Emerson College",1033,"8/6/19 9:17","Buttigieg",48
"Texas","Emerson College",1033,"8/6/19 9:17","Trump",52
"Texas","Emerson College",1033,"8/6/19 9:17","Warren",47.6
"Texas","Emerson College",1033,"8/6/19 9:17","Trump",52.4
"Texas","Emerson College",1033,"8/6/19 9:17","Castro",47.2
"Texas","Emerson College",1033,"8/6/19 9:17","Trump",52.8
"Texas","Emerson College",1033,"8/6/19 9:17","Harris",46.2
"Texas","Emerson College",1033,"8/6/19 9:17","Trump",53.8
"","IBD/TIPP",856,"8/5/19 16:38","Biden",54
"","IBD/TIPP",856,"8/5/19 16:38","Trump",41
"","IBD/TIPP",856,"8/5/19 16:38","Sanders",50
"","IBD/TIPP",856,"8/5/19 16:38","Trump",45
"","IBD/TIPP",856,"8/5/19 16:38","Warren",49
"","IBD/TIPP",856,"8/5/19 16:38","Trump",45
"","IBD/TIPP",856,"8/5/19 16:38","Harris",47
"","IBD/TIPP",856,"8/5/19 16:38","Trump",45
"Washington","Zogby Interactive/JZ Analytics",1265,"8/16/19 14:32","Biden",51.9
"Washington","Zogby Interactive/JZ Analytics",1265,"8/16/19 14:32","Trump",30.7
"Washington","Zogby Interactive/JZ Analytics",1265,"8/16/19 14:32","Sanders",54.2
"Washington","Zogby Interactive/JZ Analytics",1265,"8/16/19 14:32","Trump",32.1
"Washington","Zogby Interactive/JZ Analytics",1265,"8/16/19 14:32","Harris",46.5
"Washington","Zogby Interactive/JZ Analytics",1265,"8/16/19 14:32","Trump",33.3
"Washington","Zogby Interactive/JZ Analytics",1265,"8/16/19 14:32","Warren",47.5
"Washington","Zogby Interactive/JZ Analytics",1265,"8/16/19 14:32","Trump",32.6
"Washington","Zogby Interactive/JZ Analytics",1265,"8/16/19 14:32","Buttigieg",43.9
"Washington","Zogby Interactive/JZ Analytics",1265,"8/16/19 14:32","Trump",32.1
"","Rasmussen Reports/Pulse Opinion Research",5000,"8/2/19 10:31","Sanders",46
"","Rasmussen Reports/Pulse Opinion Research",5000,"8/2/19 10:31","Trump",45
"","Claster Consulting",832,"9/11/19 17:41","Biden",47
"","Claster Consulting",832,"9/11/19 17:41","Trump",41
"Maine","Fabrizio, Lee & Associates",600,"9/17/19 8:33","Biden",50
"Maine","Fabrizio, Lee & Associates",600,"9/17/19 8:33","Trump",44
"Arizona","Fabrizio, Lee & Associates",600,"9/17/19 8:33","Biden",50
"Arizona","Fabrizio, Lee & Associates",600,"9/17/19 8:33","Trump",45
"Colorado","Fabrizio, Lee & Associates",600,"9/17/19 8:33","Biden",51
"Colorado","Fabrizio, Lee & Associates",600,"9/17/19 8:33","Trump",42
"Kentucky","Fabrizio, Lee & Associates",600,"9/17/19 8:33","Biden",41
"Kentucky","Fabrizio, Lee & Associates",600,"9/17/19 8:33","Trump",53
"North Carolina","Fabrizio, Lee & Associates",600,"9/17/19 8:34","Biden",49
"North Carolina","Fabrizio, Lee & Associates",600,"9/17/19 8:34","Trump",45
"","Emerson College",1233,"7/30/19 8:06","Biden",51.3
"","Emerson College",1233,"7/30/19 8:06","Trump",48.7
"","Emerson College",1233,"7/30/19 8:06","Sanders",51.2
"","Emerson College",1233,"7/30/19 8:06","Trump",48.8
"","Emerson College",1233,"7/30/19 8:06","Harris",48.4
"","Emerson College",1233,"7/30/19 8:06","Trump",51.6
"","Emerson College",1233,"7/30/19 8:06","Warren",50.2
"","Emerson College",1233,"7/30/19 8:06","Trump",49.8
"","Emerson College",1233,"7/30/19 8:06","Buttigieg",48.1
"","Emerson College",1233,"7/30/19 8:06","Trump",51.9
"","GQR Research (GQRR)",1700,"8/6/19 15:47","Biden",49
"","GQR Research (GQRR)",1700,"8/6/19 15:47","Trump",41
"","GQR Research (GQRR)",1700,"8/6/19 15:47","Amash",7
"","GQR Research (GQRR)",1700,"8/6/19 15:47","Warren",49
"","GQR Research (GQRR)",1700,"8/6/19 15:47","Trump",43
"","GQR Research (GQRR)",1700,"8/6/19 15:47","Amash",4
"","Harris Insights & Analytics",1001,"8/2/19 10:32","Inslee",28
"","Harris Insights & Analytics",1001,"8/2/19 10:32","Trump",37
"","Harris Insights & Analytics",1001,"8/2/19 10:32","Delaney",28
"","Harris Insights & Analytics",1001,"8/2/19 10:32","Trump",36
"","Harris Insights & Analytics",1001,"8/2/19 10:32","Gabbard",27
"","Harris Insights & Analytics",1001,"8/2/19 10:32","Trump",37
"","Harris Insights & Analytics",1001,"8/2/19 10:32","Gillibrand",32
"","Harris Insights & Analytics",1001,"8/2/19 10:32","Trump",37
"","Harris Insights & Analytics",1001,"8/2/19 10:32","Hickenlooper",27
"","Harris Insights & Analytics",1001,"8/2/19 10:32","Trump",37
"","Harris Insights & Analytics",1001,"8/2/19 10:32","Williamson",26
"","Harris Insights & Analytics",1001,"8/2/19 10:32","Trump",37
"","Harris Insights & Analytics",1001,"8/2/19 10:32","Yang",27
"","Harris Insights & Analytics",1001,"8/2/19 10:32","Trump",37
"","Harris Insights & Analytics",1001,"8/2/19 10:32","Gravel",25
"","Harris Insights & Analytics",1001,"8/2/19 10:32","Trump",37
"","Harris Insights & Analytics",1001,"8/2/19 10:32","Messam",24
"","Harris Insights & Analytics",1001,"8/2/19 10:32","Trump",37
"","Harris Insights & Analytics",1001,"8/2/19 10:32","Moulton",25
"","Harris Insights & Analytics",1001,"8/2/19 10:32","Trump",37
"","Harris Insights & Analytics",1001,"8/2/19 10:32","Bennet",28
"","Harris Insights & Analytics",1001,"8/2/19 10:32","Trump",37
"","Harris Insights & Analytics",1001,"8/2/19 10:32","Bullock",28
"","Harris Insights & Analytics",1001,"8/2/19 10:32","Trump",36
"","Harris Insights & Analytics",1001,"8/2/19 10:32","de Blasio",26
"","Harris Insights & Analytics",1001,"8/2/19 10:32","Trump",38
"","Harris Insights & Analytics",1001,"8/2/19 10:32","Steyer",28
"","Harris Insights & Analytics",1001,"8/2/19 10:32","Trump",36
"Texas","University of Texas at Tyler",1414,"7/30/19 8:33","Biden",36.9
"Texas","University of Texas at Tyler",1414,"7/30/19 8:33","Trump",37.1
"Texas","University of Texas at Tyler",1414,"7/30/19 8:33","Warren",40.7
"Texas","University of Texas at Tyler",1414,"7/30/19 8:33","Trump",38.2
"Texas","University of Texas at Tyler",1414,"7/30/19 8:33","Harris",39.8
"Texas","University of Texas at Tyler",1414,"7/30/19 8:33","Trump",38.5
"Texas","University of Texas at Tyler",1414,"7/30/19 8:34","Sanders",39.2
"Texas","University of Texas at Tyler",1414,"7/30/19 8:34","Trump",37.3
"Texas","University of Texas at Tyler",1414,"7/30/19 8:34","Buttigieg",33
"Texas","University of Texas at Tyler",1414,"7/30/19 8:34","Trump",38.6
"Texas","University of Texas at Tyler",1414,"7/30/19 8:34","O'Rourke",48.8
"Texas","University of Texas at Tyler",1414,"7/30/19 8:34","Trump",37.6
"","Harris Insights & Analytics",1000,"7/29/19 9:23","Biden",42
"","Harris Insights & Analytics",1000,"7/29/19 9:23","Trump",39
"","Harris Insights & Analytics",1000,"7/29/19 9:23","Sanders",39
"","Harris Insights & Analytics",1000,"7/29/19 9:23","Trump",38
"","Harris Insights & Analytics",1000,"7/29/19 9:23","Warren",36
"","Harris Insights & Analytics",1000,"7/29/19 9:23","Trump",40
"","Harris Insights & Analytics",1000,"7/29/19 9:23","O'Rourke",29
"","Harris Insights & Analytics",1000,"7/29/19 9:23","Trump",40
"","Harris Insights & Analytics",1000,"7/29/19 9:23","Harris",36
"","Harris Insights & Analytics",1000,"7/29/19 9:23","Trump",39
"","Harris Insights & Analytics",1000,"7/29/19 9:23","Buttigieg",30
"","Harris Insights & Analytics",1000,"7/29/19 9:23","Trump",40
"","Harris Insights & Analytics",1000,"7/29/19 9:23","Booker",31
"","Harris Insights & Analytics",1000,"7/29/19 9:23","Trump",40
"","Harris Insights & Analytics",1000,"7/29/19 9:23","Castro",29
"","Harris Insights & Analytics",1000,"7/29/19 9:23","Trump",39
"","Harris Insights & Analytics",1000,"7/29/19 9:23","Klobuchar",28
"","Harris Insights & Analytics",1000,"7/29/19 9:23","Trump",40
"","Fox News/Beacon Research/Shaw & Co. Research",1004,"7/25/19 18:22","Biden",49
"","Fox News/Beacon Research/Shaw & Co. Research",1004,"7/25/19 18:22","Trump",39
"","Fox News/Beacon Research/Shaw & Co. Research",1004,"7/25/19 18:22","Sanders",46
"","Fox News/Beacon Research/Shaw & Co. Research",1004,"7/25/19 18:22","Trump",40
"","Fox News/Beacon Research/Shaw & Co. Research",1004,"7/25/19 18:22","Harris",40
"","Fox News/Beacon Research/Shaw & Co. Research",1004,"7/25/19 18:22","Trump",41
"","Fox News/Beacon Research/Shaw & Co. Research",1004,"7/25/19 18:22","Warren",41
"","Fox News/Beacon Research/Shaw & Co. Research",1004,"7/25/19 18:22","Trump",42
"Ohio","Quinnipiac University",1431,"7/25/19 8:31","Biden",50
"Ohio","Quinnipiac University",1431,"7/25/19 8:31","Trump",42
"Ohio","Quinnipiac University",1431,"7/25/19 8:31","Sanders",45
"Ohio","Quinnipiac University",1431,"7/25/19 8:31","Trump",46
"Ohio","Quinnipiac University",1431,"7/25/19 8:31","Warren",45
"Ohio","Quinnipiac University",1431,"7/25/19 8:31","Trump",46
"Ohio","Quinnipiac University",1431,"7/25/19 8:31","Harris",44
"Ohio","Quinnipiac University",1431,"7/25/19 8:31","Trump",44
"Ohio","Quinnipiac University",1431,"7/25/19 8:31","Buttigieg",44
"Ohio","Quinnipiac University",1431,"7/25/19 8:31","Trump",44
"Ohio","Quinnipiac University",1431,"7/25/19 8:31","Booker",43
"Ohio","Quinnipiac University",1431,"7/25/19 8:31","Trump",44
"","Rasmussen Reports/Pulse Opinion Research",5000,"7/19/19 10:26","Castro",40
"","Rasmussen Reports/Pulse Opinion Research",5000,"7/19/19 10:26","Trump",46
"North Dakota","1892 Polling",500,"8/8/19 13:01","Biden",34
"North Dakota","1892 Polling",500,"8/8/19 13:01","Trump",60
"Michigan","Climate Nexus",820,"7/29/19 9:23","Biden",49
"Michigan","Climate Nexus",820,"7/29/19 9:23","Trump",36
"Michigan","Climate Nexus",820,"7/29/19 9:23","Sanders",48
"Michigan","Climate Nexus",820,"7/29/19 9:23","Trump",37
"Michigan","Climate Nexus",820,"7/29/19 9:23","Warren",44
"Michigan","Climate Nexus",820,"7/29/19 9:23","Trump",38
"Michigan","Climate Nexus",820,"7/29/19 9:23","Harris",41
"Michigan","Climate Nexus",820,"7/29/19 9:23","Trump",38
"Michigan","Climate Nexus",820,"7/29/19 9:23","Buttigieg",40
"Michigan","Climate Nexus",820,"7/29/19 9:23","Trump",37
"Michigan","Climate Nexus",820,"7/29/19 9:23","Booker",39
"Michigan","Climate Nexus",820,"7/29/19 9:23","Trump",37
"","NBC News/The Wall Street Journal",800,"7/14/19 10:01","Biden",51
"","NBC News/The Wall Street Journal",800,"7/14/19 10:01","Trump",42
"","NBC News/The Wall Street Journal",800,"7/14/19 10:01","Warren",48
"","NBC News/The Wall Street Journal",800,"7/14/19 10:01","Trump",43
"","NBC News/The Wall Street Journal",800,"7/14/19 10:01","Sanders",50
"","NBC News/The Wall Street Journal",800,"7/14/19 10:01","Trump",43
"","NBC News/The Wall Street Journal",800,"7/14/19 10:01","Harris",45
"","NBC News/The Wall Street Journal",800,"7/14/19 10:01","Trump",44
"","Emerson College",1100,"7/9/19 8:37","Buttigieg",48.6
"","Emerson College",1100,"7/9/19 8:37","Trump",51.4
"","Emerson College",1100,"7/9/19 8:37","Sanders",51
"","Emerson College",1100,"7/9/19 8:37","Trump",49
"","Emerson College",1100,"7/9/19 8:37","Harris",48.7
"","Emerson College",1100,"7/9/19 8:37","Trump",51.3
"","Emerson College",1100,"7/9/19 8:37","Warren",49.4
"","Emerson College",1100,"7/9/19 8:37","Trump",50.6
"","Emerson College",1100,"7/9/19 8:37","Biden",53.4
"","Emerson College",1100,"7/9/19 8:37","Trump",46.6
"","Public Policy Polling",604,"7/9/19 10:48","Rapinoe",42
"","Public Policy Polling",604,"7/9/19 10:48","Trump",41
"","Rasmussen Reports/Pulse Opinion Research",4500,"7/7/19 11:38","Biden",48
"","Rasmussen Reports/Pulse Opinion Research",4500,"7/7/19 11:38","Trump",44
"","ABC News/The Washington Post",1008,"7/7/19 11:38","Biden",55
"","ABC News/The Washington Post",1008,"7/7/19 11:38","Trump",41
"","ABC News/The Washington Post",875,"7/7/19 11:38","Biden",53
"","ABC News/The Washington Post",875,"7/7/19 11:38","Trump",43
"","ABC News/The Washington Post",1008,"7/7/19 11:38","Sanders",51
"","ABC News/The Washington Post",1008,"7/7/19 11:38","Trump",45
"","ABC News/The Washington Post",875,"7/7/19 11:38","Sanders",49
"","ABC News/The Washington Post",875,"7/7/19 11:38","Trump",48
"","ABC News/The Washington Post",1008,"7/7/19 11:38","Warren",51
"","ABC News/The Washington Post",1008,"7/7/19 11:38","Trump",44
"","ABC News/The Washington Post",875,"7/7/19 11:38","Warren",48
"","ABC News/The Washington Post",875,"7/7/19 11:38","Trump",48
"","ABC News/The Washington Post",1008,"7/7/19 11:38","Harris",51
"","ABC News/The Washington Post",1008,"7/7/19 11:38","Trump",43
"","ABC News/The Washington Post",875,"7/7/19 11:38","Harris",48
"","ABC News/The Washington Post",875,"7/7/19 11:38","Trump",46
"","ABC News/The Washington Post",1008,"7/7/19 11:38","Buttigieg",48
"","ABC News/The Washington Post",1008,"7/7/19 11:38","Trump",44
"","ABC News/The Washington Post",875,"7/7/19 11:38","Buttigieg",47
"","ABC News/The Washington Post",875,"7/7/19 11:38","Trump",47
"Maine","Gravis Marketing",767,"6/28/19 11:25","Sanders",53
"Maine","Gravis Marketing",767,"6/28/19 11:25","Trump",47
"Maine","Gravis Marketing",767,"6/28/19 11:25","Biden",54
"Maine","Gravis Marketing",767,"6/28/19 11:25","Trump",46
"Maine","Gravis Marketing",767,"6/28/19 11:25","Warren",52
"Maine","Gravis Marketing",767,"6/28/19 11:25","Trump",48
"Maine","Gravis Marketing",767,"6/28/19 11:25","Buttigieg",51
"Maine","Gravis Marketing",767,"6/28/19 11:25","Trump",49
"Maine","Gravis Marketing",767,"6/28/19 11:26","Harris",52
"Maine","Gravis Marketing",767,"6/28/19 11:26","Trump",48
"","Harris Insights & Analytics",1001,"6/25/19 14:13","Inslee",24
"","Harris Insights & Analytics",1001,"6/25/19 14:13","Trump",39
"","Harris Insights & Analytics",1001,"6/25/19 14:13","Delaney",25
"","Harris Insights & Analytics",1001,"6/25/19 14:13","Trump",37
"","Harris Insights & Analytics",1001,"6/25/19 14:13","Gabbard",25
"","Harris Insights & Analytics",1001,"6/25/19 14:13","Trump",38
"","Harris Insights & Analytics",1001,"6/25/19 14:13","Gillibrand",30
"","Harris Insights & Analytics",1001,"6/25/19 14:13","Trump",38
"","Harris Insights & Analytics",1001,"6/25/19 14:13","Hickenlooper",27
"","Harris Insights & Analytics",1001,"6/25/19 14:13","Trump",37
"","Harris Insights & Analytics",1001,"6/25/19 14:13","Williamson",26
"","Harris Insights & Analytics",1001,"6/25/19 14:13","Trump",38
"","Harris Insights & Analytics",1001,"6/25/19 14:13","Yang",26
"","Harris Insights & Analytics",1001,"6/25/19 14:13","Trump",38
"","Harris Insights & Analytics",1001,"6/25/19 14:13","Gravel",24
